,ip_id,amt,diff_days,CR,DR,ATM,Branch,CDM,CorporateConnect,EDC,KPlus
1140,1141,5636.923076923077,10.435897435897436,16.0,23.0,6.0,10.0,5.0,3.0,5.0,10.0
1141,1142,4469.135135135135,11.243243243243244,20.0,17.0,9.0,9.0,7.0,3.0,3.0,6.0
1142,1143,4671.2,11.4,18.0,17.0,8.0,5.0,5.0,7.0,2.0,8.0
1143,1144,4643.117647058823,10.764705882352942,18.0,16.0,5.0,7.0,2.0,6.0,4.0,10.0
1144,1145,5667.59375,10.59375,24.0,8.0,5.0,10.0,3.0,4.0,2.0,8.0
1145,1146,4016.0,13.96551724137931,10.0,19.0,6.0,8.0,1.0,3.0,3.0,8.0
1146,1147,4833.46511627907,8.767441860465116,20.0,23.0,5.0,10.0,5.0,9.0,9.0,5.0
1147,1148,5104.09756097561,9.560975609756097,24.0,17.0,9.0,8.0,3.0,9.0,4.0,8.0
1148,1149,6865.342857142857,11.4,21.0,14.0,6.0,6.0,3.0,9.0,3.0,8.0
1149,1150,5646.568181818182,9.136363636363637,21.0,23.0,14.0,8.0,2.0,12.0,3.0,5.0
1150,1151,6700.073170731707,9.975609756097562,17.0,24.0,7.0,7.0,1.0,9.0,4.0,13.0
1151,1152,4660.581395348837,8.883720930232558,16.0,27.0,10.0,5.0,3.0,7.0,6.0,12.0
1152,1153,5297.03125,12.59375,16.0,16.0,11.0,4.0,4.0,1.0,1.0,11.0
1153,1154,4645.813953488372,9.255813953488373,20.0,23.0,6.0,8.0,6.0,8.0,8.0,7.0
1154,1155,4986.222222222223,11.13888888888889,17.0,19.0,8.0,8.0,3.0,6.0,4.0,7.0
1155,1156,4573.53125,10.28125,17.0,15.0,13.0,3.0,2.0,4.0,5.0,5.0
1156,1157,5110.424242424242,11.272727272727273,14.0,19.0,11.0,4.0,4.0,2.0,3.0,9.0
1157,1158,5581.723404255319,8.51063829787234,20.0,27.0,7.0,6.0,5.0,10.0,9.0,10.0
1158,1159,5364.7,13.066666666666666,15.0,15.0,10.0,6.0,1.0,4.0,4.0,5.0
1159,1160,4611.35294117647,10.411764705882353,15.0,19.0,4.0,11.0,3.0,8.0,2.0,6.0
1160,1161,6052.53488372093,9.325581395348838,12.0,31.0,4.0,10.0,4.0,6.0,8.0,11.0
1161,1162,4173.206896551724,13.862068965517242,15.0,14.0,7.0,4.0,2.0,7.0,5.0,4.0
1162,1163,4066.6176470588234,11.676470588235293,17.0,17.0,4.0,9.0,4.0,9.0,2.0,6.0
1163,1164,5679.0,15.16,14.0,11.0,5.0,6.0,2.0,5.0,2.0,5.0
1164,1165,5281.263157894737,10.394736842105264,18.0,20.0,5.0,6.0,5.0,9.0,10.0,3.0
1165,1166,5073.2,11.285714285714286,20.0,15.0,4.0,2.0,2.0,13.0,3.0,11.0
1166,1167,5241.548387096775,11.96774193548387,18.0,13.0,6.0,5.0,7.0,4.0,4.0,5.0
1167,1168,4795.5142857142855,10.742857142857142,23.0,12.0,5.0,11.0,4.0,5.0,2.0,8.0
1168,1169,5356.64705882353,11.941176470588236,22.0,12.0,3.0,3.0,2.0,13.0,2.0,11.0
1169,1170,5114.355555555556,9.311111111111112,24.0,21.0,6.0,8.0,5.0,11.0,7.0,8.0
1170,1171,4976.275,10.175,20.0,20.0,3.0,11.0,5.0,12.0,5.0,4.0
1171,1172,5170.0,12.357142857142858,15.0,13.0,6.0,4.0,2.0,7.0,2.0,7.0
1172,1173,5062.711111111111,8.511111111111111,23.0,22.0,9.0,6.0,5.0,8.0,6.0,11.0
1173,1174,5167.388888888889,10.61111111111111,13.0,23.0,4.0,10.0,2.0,9.0,4.0,7.0
1174,1175,5670.976744186047,9.581395348837209,22.0,21.0,8.0,8.0,7.0,8.0,5.0,7.0
1175,1176,4819.295454545455,9.431818181818182,27.0,17.0,11.0,9.0,3.0,7.0,5.0,9.0
1176,1177,4738.242424242424,11.727272727272727,21.0,12.0,5.0,5.0,5.0,7.0,3.0,8.0
1177,1178,4598.585365853659,10.024390243902438,21.0,20.0,6.0,8.0,7.0,8.0,4.0,8.0
1178,1179,4620.404255319149,8.829787234042554,27.0,20.0,10.0,16.0,3.0,10.0,4.0,4.0
1179,1180,5582.5,10.86111111111111,24.0,12.0,5.0,10.0,4.0,5.0,4.0,8.0
1180,1181,5867.2,9.475,16.0,24.0,7.0,11.0,5.0,8.0,2.0,7.0
1181,1182,5158.974358974359,10.333333333333334,23.0,16.0,6.0,11.0,3.0,9.0,4.0,6.0
1182,1183,4334.065217391304,8.152173913043478,20.0,26.0,8.0,12.0,2.0,7.0,4.0,13.0
1183,1184,5677.727272727273,11.515151515151516,22.0,11.0,9.0,5.0,4.0,5.0,2.0,8.0
1184,1185,6101.40625,12.40625,14.0,18.0,7.0,7.0,2.0,9.0,3.0,4.0
1185,1186,5366.484848484848,12.272727272727273,17.0,16.0,8.0,7.0,3.0,5.0,3.0,7.0
1186,1187,5523.585365853659,9.24390243902439,22.0,19.0,9.0,15.0,3.0,8.0,,6.0
1187,1188,5085.258064516129,12.064516129032258,14.0,17.0,6.0,10.0,,7.0,3.0,5.0
1188,1189,4037.8260869565215,8.630434782608695,23.0,23.0,8.0,5.0,10.0,11.0,4.0,8.0
1189,1190,5801.318181818182,9.409090909090908,31.0,13.0,11.0,12.0,3.0,10.0,3.0,5.0
1190,1191,4679.490196078431,7.96078431372549,20.0,31.0,17.0,4.0,4.0,10.0,5.0,11.0
1191,1192,4948.204545454545,9.386363636363637,26.0,18.0,5.0,9.0,7.0,8.0,6.0,9.0
1192,1193,4764.333333333333,10.666666666666666,17.0,19.0,4.0,10.0,4.0,5.0,2.0,11.0
1193,1194,4745.5641025641025,10.512820512820513,19.0,20.0,8.0,8.0,4.0,6.0,6.0,7.0
1194,1195,5525.484848484848,11.272727272727273,17.0,16.0,6.0,7.0,3.0,8.0,3.0,6.0
1195,1196,4431.871794871795,10.615384615384615,20.0,19.0,10.0,6.0,4.0,9.0,2.0,8.0
1196,1197,5448.818181818182,9.454545454545455,23.0,21.0,8.0,11.0,6.0,4.0,5.0,10.0
1197,1198,7087.515151515152,11.363636363636363,24.0,9.0,9.0,9.0,3.0,8.0,2.0,2.0
1198,1199,4100.137931034483,12.379310344827585,12.0,17.0,5.0,4.0,3.0,4.0,3.0,10.0
1199,1200,4433.578947368421,10.868421052631579,13.0,25.0,14.0,3.0,1.0,5.0,3.0,12.0
1200,1201,6447.585365853659,9.731707317073171,19.0,22.0,14.0,8.0,6.0,7.0,1.0,5.0
1201,1202,4781.222222222223,8.933333333333334,24.0,21.0,9.0,10.0,4.0,11.0,3.0,8.0
1202,1203,5431.6875,8.125,22.0,26.0,9.0,7.0,5.0,8.0,3.0,16.0
1203,1204,4151.790697674419,9.395348837209303,24.0,19.0,8.0,9.0,5.0,7.0,6.0,8.0
1204,1205,4977.390243902439,9.682926829268293,22.0,19.0,11.0,8.0,5.0,5.0,3.0,9.0
1205,1206,4095.340909090909,8.75,18.0,26.0,9.0,9.0,4.0,8.0,6.0,8.0
1206,1207,4873.125,12.84375,15.0,17.0,8.0,5.0,4.0,6.0,5.0,4.0
1207,1208,5531.371428571429,11.342857142857143,17.0,18.0,7.0,4.0,3.0,8.0,5.0,8.0
1208,1209,4941.4,8.8,23.0,22.0,12.0,10.0,6.0,2.0,7.0,8.0
1209,1210,4752.457142857143,10.914285714285715,21.0,14.0,12.0,3.0,4.0,10.0,3.0,3.0
1210,1211,6652.166666666667,13.4,19.0,11.0,6.0,3.0,5.0,7.0,2.0,7.0
1211,1212,5325.171428571429,11.485714285714286,16.0,19.0,8.0,7.0,7.0,8.0,2.0,3.0
1212,1213,6018.756097560976,9.268292682926829,26.0,15.0,8.0,7.0,4.0,8.0,5.0,9.0
1213,1214,4780.071428571428,14.25,11.0,17.0,5.0,6.0,4.0,8.0,2.0,3.0
1214,1215,6093.4047619047615,9.642857142857142,20.0,22.0,19.0,6.0,3.0,4.0,5.0,5.0
1215,1216,3413.8387096774195,13.0,13.0,18.0,5.0,7.0,3.0,5.0,4.0,7.0
1216,1217,4169.04347826087,8.23913043478261,28.0,18.0,6.0,8.0,4.0,7.0,4.0,17.0
1217,1218,4492.127659574468,8.48936170212766,27.0,20.0,11.0,7.0,5.0,7.0,3.0,14.0
1218,1219,4962.942857142857,11.17142857142857,18.0,17.0,11.0,2.0,6.0,7.0,4.0,5.0
1219,1220,5439.836363636364,7.0,25.0,30.0,8.0,10.0,7.0,11.0,6.0,13.0
1220,1221,4973.8387096774195,12.838709677419354,12.0,19.0,7.0,5.0,1.0,6.0,2.0,10.0
1221,1222,5597.625,10.875,15.0,17.0,6.0,7.0,6.0,6.0,3.0,4.0
1222,1223,5003.974358974359,10.512820512820513,18.0,21.0,7.0,10.0,2.0,8.0,1.0,11.0
1223,1224,5677.666666666667,6.316666666666666,31.0,29.0,9.0,11.0,6.0,17.0,4.0,13.0
1224,1225,5628.666666666667,10.777777777777779,18.0,18.0,6.0,9.0,3.0,6.0,4.0,8.0
1225,1226,5046.523809523809,8.666666666666666,16.0,26.0,13.0,7.0,2.0,4.0,7.0,9.0
1226,1227,4693.333333333333,15.75,13.0,11.0,5.0,2.0,2.0,7.0,3.0,5.0
1227,1228,5314.740740740741,14.777777777777779,12.0,15.0,8.0,7.0,2.0,3.0,3.0,4.0
1228,1229,3859.2,11.6,13.0,22.0,3.0,14.0,1.0,7.0,5.0,5.0
1229,1230,5936.615384615385,9.974358974358974,23.0,16.0,4.0,8.0,5.0,8.0,3.0,11.0
1230,1231,5177.446808510638,8.191489361702128,23.0,24.0,10.0,10.0,3.0,11.0,3.0,10.0
1231,1232,5667.594594594595,10.567567567567568,22.0,15.0,7.0,10.0,4.0,4.0,5.0,7.0
1232,1233,5365.857142857143,9.595238095238095,28.0,14.0,11.0,7.0,4.0,9.0,3.0,8.0
1233,1234,3649.5142857142855,10.971428571428572,15.0,20.0,10.0,8.0,4.0,4.0,4.0,5.0
1234,1235,6826.641025641025,9.512820512820513,23.0,16.0,6.0,5.0,7.0,7.0,2.0,12.0
1235,1236,5263.475,10.1,19.0,21.0,5.0,7.0,4.0,11.0,3.0,10.0
1236,1237,4205.05,10.25,18.0,22.0,7.0,7.0,3.0,14.0,6.0,3.0
1237,1238,4930.371428571429,10.17142857142857,13.0,22.0,10.0,10.0,1.0,7.0,2.0,5.0
1238,1239,5075.166666666667,9.238095238095237,24.0,18.0,9.0,5.0,8.0,6.0,4.0,10.0
1239,1240,5862.1578947368425,9.947368421052632,18.0,20.0,10.0,8.0,4.0,5.0,5.0,6.0
1240,1241,5069.809523809524,9.69047619047619,21.0,21.0,7.0,8.0,7.0,6.0,4.0,10.0
1241,1242,4834.733333333334,9.044444444444444,19.0,26.0,11.0,10.0,3.0,5.0,8.0,8.0
1242,1243,5300.4324324324325,10.72972972972973,17.0,20.0,9.0,7.0,2.0,9.0,2.0,8.0
1243,1244,4807.619047619048,8.714285714285714,23.0,19.0,6.0,9.0,4.0,7.0,6.0,10.0
1244,1245,4982.159090909091,9.227272727272727,27.0,17.0,6.0,9.0,6.0,6.0,6.0,11.0
1245,1246,4143.641025641025,10.153846153846153,19.0,20.0,7.0,15.0,,7.0,3.0,7.0
1246,1247,6052.621621621622,8.945945945945946,18.0,19.0,10.0,4.0,1.0,9.0,3.0,10.0
1247,1248,5532.2,9.066666666666666,25.0,20.0,9.0,15.0,5.0,2.0,3.0,11.0
1248,1249,5775.944444444444,10.305555555555555,18.0,18.0,7.0,9.0,5.0,7.0,4.0,4.0
1249,1250,5553.558823529412,11.852941176470589,16.0,18.0,7.0,7.0,2.0,12.0,2.0,4.0
1250,1251,5103.4473684210525,10.236842105263158,20.0,18.0,11.0,4.0,2.0,9.0,4.0,8.0
1251,1252,4169.277777777777,11.055555555555555,19.0,17.0,5.0,8.0,5.0,8.0,3.0,7.0
1252,1253,5793.078947368421,10.18421052631579,16.0,22.0,9.0,10.0,1.0,5.0,4.0,9.0
1253,1254,5871.390243902439,9.682926829268293,27.0,14.0,9.0,8.0,7.0,3.0,2.0,12.0
1254,1255,6045.272727272727,9.113636363636363,22.0,22.0,12.0,13.0,5.0,5.0,2.0,7.0
1255,1256,4739.688888888889,7.977777777777778,25.0,20.0,8.0,10.0,4.0,8.0,6.0,9.0
1256,1257,5385.868421052632,10.631578947368421,18.0,20.0,7.0,7.0,4.0,3.0,7.0,10.0
1257,1258,5356.1578947368425,10.68421052631579,25.0,13.0,7.0,8.0,6.0,9.0,4.0,4.0
1258,1259,5761.833333333333,11.305555555555555,15.0,21.0,8.0,6.0,2.0,9.0,2.0,9.0
1259,1260,5896.2972972972975,10.891891891891891,16.0,21.0,7.0,10.0,4.0,4.0,6.0,6.0
1260,1261,4996.710526315789,9.605263157894736,16.0,22.0,6.0,6.0,6.0,9.0,5.0,6.0
1261,1262,5228.659574468085,8.659574468085106,22.0,25.0,15.0,7.0,4.0,8.0,5.0,8.0
1262,1263,5745.526315789473,9.736842105263158,25.0,13.0,8.0,5.0,3.0,9.0,7.0,6.0
1263,1264,5708.888888888889,13.74074074074074,13.0,14.0,9.0,5.0,3.0,7.0,3.0,
1264,1265,5662.536585365854,9.829268292682928,16.0,25.0,9.0,8.0,4.0,8.0,2.0,10.0
1265,1266,4955.5,12.892857142857142,18.0,10.0,5.0,9.0,5.0,4.0,2.0,3.0
1266,1267,5506.119047619048,8.904761904761905,14.0,28.0,8.0,5.0,3.0,11.0,9.0,6.0
1267,1268,5613.772727272727,17.863636363636363,14.0,8.0,1.0,8.0,6.0,3.0,1.0,3.0
1268,1269,4992.382978723404,8.574468085106384,23.0,24.0,8.0,12.0,5.0,7.0,4.0,11.0
1269,1270,5174.258064516129,12.935483870967742,16.0,15.0,5.0,8.0,2.0,7.0,4.0,5.0
1270,1271,5046.5142857142855,10.914285714285715,16.0,19.0,10.0,6.0,3.0,6.0,4.0,6.0
1271,1272,4606.542857142857,11.771428571428572,17.0,18.0,8.0,4.0,6.0,6.0,4.0,7.0
1272,1273,6420.923076923077,10.102564102564102,16.0,23.0,9.0,7.0,3.0,4.0,8.0,8.0
1273,1274,4716.363636363636,8.477272727272727,22.0,22.0,8.0,9.0,5.0,8.0,4.0,10.0
1274,1275,5036.542857142857,10.657142857142857,21.0,14.0,7.0,10.0,5.0,6.0,1.0,6.0
1275,1276,4454.379310344828,12.206896551724139,17.0,12.0,5.0,7.0,2.0,4.0,2.0,9.0
1276,1277,4581.454545454545,7.931818181818182,26.0,18.0,6.0,13.0,9.0,6.0,3.0,7.0
1277,1278,4896.575757575758,11.878787878787879,13.0,20.0,8.0,7.0,2.0,8.0,3.0,5.0
1278,1279,4855.942857142857,11.285714285714286,20.0,15.0,3.0,14.0,4.0,6.0,1.0,7.0
1279,1280,5598.605263157895,10.605263157894736,22.0,16.0,6.0,5.0,6.0,13.0,4.0,4.0
1280,1281,5235.142857142857,11.114285714285714,16.0,19.0,14.0,4.0,,5.0,6.0,6.0
1281,1282,4885.5161290322585,12.35483870967742,16.0,15.0,6.0,5.0,4.0,7.0,2.0,7.0
1282,1283,5884.5,12.34375,20.0,12.0,2.0,8.0,4.0,7.0,2.0,9.0
1283,1284,5887.675,10.25,26.0,14.0,8.0,12.0,6.0,7.0,2.0,5.0
1284,1285,5357.777777777777,11.5,20.0,16.0,8.0,8.0,2.0,8.0,3.0,7.0
1285,1286,5625.945945945946,10.108108108108109,22.0,15.0,8.0,8.0,2.0,7.0,2.0,10.0
1286,1287,5659.0,13.703703703703704,15.0,12.0,3.0,6.0,2.0,6.0,2.0,8.0
1287,1288,3836.8048780487807,9.536585365853659,21.0,20.0,7.0,8.0,4.0,5.0,7.0,10.0
1288,1289,5982.527777777777,10.972222222222221,23.0,13.0,9.0,12.0,3.0,4.0,4.0,4.0
1289,1290,6447.736842105263,10.31578947368421,15.0,23.0,8.0,5.0,3.0,10.0,8.0,4.0
1290,1291,5933.446808510638,8.787234042553191,26.0,21.0,8.0,10.0,6.0,10.0,5.0,8.0
1291,1292,5278.236842105263,10.81578947368421,22.0,16.0,6.0,8.0,1.0,11.0,2.0,10.0
1292,1293,4925.571428571428,8.976190476190476,25.0,17.0,9.0,11.0,7.0,5.0,5.0,5.0
1293,1294,4847.609756097561,9.341463414634147,22.0,19.0,6.0,10.0,2.0,9.0,3.0,11.0
1294,1295,5453.619047619048,9.261904761904763,21.0,21.0,7.0,11.0,5.0,9.0,5.0,5.0
1295,1296,5406.369565217391,8.608695652173912,20.0,26.0,13.0,6.0,6.0,11.0,5.0,5.0
1296,1297,6020.897435897436,10.666666666666666,19.0,20.0,3.0,6.0,5.0,8.0,8.0,9.0
1297,1298,6174.638888888889,10.472222222222221,13.0,23.0,11.0,3.0,2.0,10.0,4.0,6.0
1298,1299,4399.310344827586,14.068965517241379,14.0,15.0,7.0,7.0,1.0,6.0,1.0,7.0
1299,1300,7272.857142857143,13.25,15.0,13.0,6.0,4.0,2.0,8.0,3.0,5.0
1300,1301,5311.815789473684,10.947368421052632,14.0,24.0,8.0,8.0,2.0,9.0,2.0,9.0
1301,1302,3528.6129032258063,11.32258064516129,15.0,16.0,9.0,7.0,3.0,4.0,3.0,5.0
1302,1303,4047.681818181818,15.045454545454545,10.0,12.0,7.0,5.0,2.0,4.0,2.0,2.0
1303,1304,4904.351351351352,8.837837837837839,15.0,22.0,12.0,11.0,3.0,5.0,3.0,3.0
1304,1305,4353.023809523809,8.380952380952381,19.0,23.0,7.0,8.0,1.0,11.0,6.0,9.0
1305,1306,6019.379310344828,13.758620689655173,15.0,14.0,5.0,7.0,1.0,7.0,3.0,6.0
1306,1307,5620.836734693878,8.46938775510204,32.0,17.0,9.0,15.0,2.0,13.0,3.0,7.0
1307,1308,5625.967741935484,12.96774193548387,15.0,16.0,5.0,7.0,1.0,6.0,4.0,8.0
1308,1309,4262.875,12.90625,13.0,19.0,6.0,10.0,4.0,3.0,6.0,3.0
1309,1310,5548.03125,11.46875,14.0,18.0,8.0,8.0,1.0,7.0,4.0,4.0
1310,1311,4996.622222222222,8.422222222222222,28.0,17.0,11.0,10.0,4.0,11.0,4.0,5.0
1311,1312,5495.860465116279,9.511627906976743,25.0,18.0,5.0,8.0,5.0,14.0,4.0,7.0
1312,1313,5006.884615384615,15.23076923076923,14.0,12.0,6.0,5.0,4.0,6.0,,5.0
1313,1314,5009.794871794872,9.282051282051283,17.0,22.0,8.0,5.0,2.0,8.0,8.0,8.0
1314,1315,4911.787878787879,11.909090909090908,22.0,11.0,7.0,5.0,4.0,10.0,3.0,4.0
1315,1316,5503.948717948718,10.256410256410257,23.0,16.0,10.0,7.0,5.0,5.0,3.0,9.0
1316,1317,5498.068181818182,8.409090909090908,24.0,20.0,8.0,13.0,4.0,8.0,5.0,6.0
1317,1318,5949.421052631579,9.81578947368421,21.0,17.0,4.0,10.0,2.0,9.0,3.0,10.0
1318,1319,4842.28125,12.15625,18.0,14.0,6.0,6.0,4.0,5.0,3.0,8.0
1319,1320,5999.545454545455,8.704545454545455,21.0,23.0,15.0,8.0,2.0,8.0,4.0,7.0
1320,1321,4336.071428571428,9.785714285714286,25.0,17.0,10.0,4.0,6.0,9.0,5.0,8.0
1321,1322,5511.785714285715,9.5,26.0,16.0,9.0,8.0,6.0,7.0,5.0,7.0
1322,1323,5984.783783783784,10.72972972972973,20.0,17.0,7.0,6.0,5.0,5.0,6.0,8.0
1323,1324,5922.690476190476,9.452380952380953,20.0,22.0,9.0,7.0,3.0,6.0,4.0,13.0
1324,1325,5435.866666666667,12.7,19.0,11.0,2.0,3.0,4.0,10.0,2.0,9.0
1325,1326,4693.026315789473,10.710526315789474,20.0,18.0,9.0,11.0,2.0,6.0,1.0,9.0
1326,1327,5483.463414634146,10.097560975609756,18.0,23.0,4.0,8.0,4.0,6.0,9.0,10.0
1327,1328,4719.377777777778,8.6,30.0,15.0,7.0,11.0,3.0,12.0,1.0,11.0
1328,1329,5177.2972972972975,10.08108108108108,15.0,22.0,9.0,6.0,4.0,5.0,2.0,11.0
1329,1330,5682.090909090909,9.045454545454545,24.0,20.0,6.0,13.0,3.0,10.0,4.0,8.0
1330,1331,5460.473684210527,10.947368421052632,20.0,18.0,10.0,6.0,5.0,6.0,2.0,9.0
1331,1332,5280.175,10.225,17.0,23.0,9.0,8.0,,9.0,4.0,10.0
1332,1333,5483.172413793103,13.206896551724139,13.0,16.0,9.0,5.0,3.0,5.0,3.0,4.0
1333,1334,5794.333333333333,7.980392156862745,28.0,23.0,10.0,12.0,5.0,11.0,8.0,5.0
1334,1335,4434.021276595745,8.617021276595745,26.0,21.0,8.0,12.0,6.0,9.0,3.0,9.0
1335,1336,4686.103448275862,13.206896551724139,14.0,15.0,6.0,8.0,,3.0,5.0,7.0
1336,1337,4964.142857142857,12.321428571428571,17.0,11.0,7.0,4.0,4.0,2.0,3.0,8.0
1337,1338,5124.46875,11.8125,16.0,16.0,7.0,7.0,3.0,7.0,3.0,5.0
1338,1339,4901.264705882353,11.882352941176471,12.0,22.0,4.0,4.0,3.0,7.0,2.0,14.0
1339,1340,6181.515151515152,12.030303030303031,20.0,13.0,6.0,5.0,6.0,8.0,2.0,6.0
1340,1341,5105.896551724138,14.172413793103448,13.0,16.0,8.0,4.0,1.0,6.0,3.0,7.0
1341,1342,5073.85,10.375,16.0,24.0,13.0,11.0,,5.0,5.0,6.0
1342,1343,6065.785714285715,9.738095238095237,20.0,22.0,6.0,7.0,6.0,7.0,5.0,11.0
1343,1344,4857.685714285714,11.8,16.0,19.0,7.0,9.0,1.0,5.0,5.0,8.0
1344,1345,5927.193548387097,12.709677419354838,20.0,11.0,7.0,6.0,4.0,4.0,1.0,9.0
1345,1346,5241.175,10.2,22.0,18.0,8.0,10.0,2.0,11.0,3.0,6.0
1346,1347,4919.384615384615,10.58974358974359,18.0,21.0,11.0,9.0,3.0,7.0,5.0,4.0
1347,1348,5424.729166666667,8.208333333333334,29.0,19.0,11.0,3.0,8.0,11.0,7.0,8.0
1348,1349,5885.42,7.98,28.0,22.0,8.0,9.0,1.0,10.0,6.0,16.0
1349,1350,6077.487804878048,9.560975609756097,26.0,15.0,8.0,7.0,5.0,7.0,2.0,12.0
1350,1351,4607.923076923077,9.538461538461538,15.0,24.0,4.0,6.0,6.0,7.0,5.0,11.0
1351,1352,4722.771428571428,10.971428571428572,20.0,15.0,6.0,6.0,4.0,8.0,5.0,6.0
1352,1353,5673.7037037037035,14.851851851851851,12.0,15.0,11.0,6.0,1.0,1.0,1.0,7.0
1353,1354,4686.888888888889,11.055555555555555,20.0,16.0,14.0,3.0,6.0,7.0,3.0,3.0
1354,1355,4072.4594594594596,10.837837837837839,22.0,15.0,6.0,2.0,4.0,9.0,6.0,10.0
1355,1356,5574.918918918919,10.567567567567568,17.0,20.0,4.0,9.0,5.0,9.0,5.0,5.0
1356,1357,5858.054054054054,10.72972972972973,23.0,14.0,6.0,6.0,3.0,10.0,4.0,8.0
1357,1358,5266.340909090909,9.0,20.0,24.0,9.0,11.0,5.0,6.0,5.0,8.0
1358,1359,6352.285714285715,9.380952380952381,18.0,24.0,10.0,9.0,7.0,6.0,1.0,9.0
1359,1360,5212.809523809524,9.214285714285714,19.0,23.0,6.0,10.0,5.0,10.0,3.0,8.0
1360,1361,5390.022727272727,8.659090909090908,22.0,22.0,4.0,10.0,4.0,10.0,4.0,12.0
1361,1362,5125.734693877551,8.448979591836734,26.0,23.0,11.0,8.0,2.0,14.0,5.0,9.0
1362,1363,4953.275,10.1,24.0,16.0,8.0,10.0,2.0,10.0,3.0,7.0
1363,1364,3521.6857142857143,11.742857142857142,19.0,16.0,6.0,12.0,4.0,5.0,2.0,6.0
1364,1365,6793.139534883721,9.511627906976743,25.0,18.0,12.0,11.0,2.0,7.0,4.0,7.0
1365,1366,5073.707317073171,9.75609756097561,18.0,23.0,5.0,8.0,6.0,8.0,7.0,7.0
1366,1367,5141.0888888888885,9.11111111111111,21.0,24.0,9.0,12.0,5.0,9.0,5.0,5.0
1367,1368,6716.309523809524,9.30952380952381,22.0,20.0,3.0,9.0,5.0,9.0,2.0,14.0
1368,1369,6175.5,8.9,25.0,15.0,6.0,8.0,4.0,7.0,4.0,11.0
1369,1370,6017.428571428572,9.095238095238095,21.0,21.0,10.0,11.0,1.0,12.0,3.0,5.0
1370,1371,6242.2,11.6,14.0,21.0,7.0,8.0,4.0,4.0,6.0,6.0
1371,1372,4707.307692307692,10.025641025641026,20.0,19.0,5.0,9.0,3.0,9.0,7.0,6.0
1372,1373,5694.96875,12.59375,12.0,20.0,5.0,9.0,4.0,2.0,5.0,7.0
1373,1374,4475.368421052632,10.68421052631579,21.0,17.0,9.0,3.0,5.0,9.0,3.0,9.0
1374,1375,5679.547619047619,9.571428571428571,23.0,19.0,13.0,9.0,5.0,4.0,5.0,6.0
1375,1376,4717.411764705882,11.794117647058824,15.0,19.0,4.0,8.0,2.0,2.0,7.0,11.0
1376,1377,5417.8378378378375,10.27027027027027,19.0,18.0,9.0,10.0,4.0,5.0,3.0,6.0
1377,1378,6078.166666666667,8.625,24.0,24.0,7.0,14.0,2.0,9.0,6.0,10.0
1378,1379,5200.428571428572,9.214285714285714,19.0,23.0,7.0,6.0,5.0,6.0,7.0,11.0
1379,1380,4648.113636363636,9.045454545454545,25.0,19.0,11.0,7.0,4.0,12.0,4.0,6.0
1380,1381,4615.612903225807,12.516129032258064,15.0,16.0,10.0,6.0,2.0,7.0,2.0,4.0
1381,1382,5916.885714285714,11.371428571428572,19.0,16.0,6.0,3.0,7.0,6.0,2.0,11.0
1382,1383,4829.175,10.0,22.0,18.0,12.0,5.0,4.0,2.0,9.0,8.0
1383,1384,4652.783783783784,10.45945945945946,17.0,20.0,9.0,6.0,3.0,12.0,2.0,5.0
1384,1385,5803.90625,12.0625,14.0,18.0,9.0,8.0,1.0,6.0,2.0,6.0
1385,1386,5362.055555555556,11.416666666666666,15.0,21.0,6.0,9.0,3.0,9.0,4.0,5.0
1386,1387,6471.142857142857,11.371428571428572,12.0,23.0,6.0,7.0,2.0,9.0,2.0,9.0
1387,1388,6615.714285714285,10.114285714285714,23.0,12.0,6.0,7.0,6.0,6.0,1.0,9.0
1388,1389,5282.945945945946,11.054054054054054,20.0,17.0,8.0,9.0,4.0,9.0,2.0,5.0
1389,1390,5141.166666666667,10.833333333333334,20.0,16.0,11.0,4.0,4.0,7.0,2.0,8.0
1390,1391,5427.323529411765,11.058823529411764,21.0,13.0,8.0,5.0,4.0,7.0,3.0,7.0
1391,1392,4923.222222222223,8.911111111111111,19.0,26.0,7.0,6.0,5.0,11.0,7.0,9.0
1392,1393,4256.676470588235,11.588235294117647,17.0,17.0,9.0,5.0,2.0,6.0,2.0,10.0
1393,1394,5916.189189189189,10.675675675675675,20.0,17.0,8.0,9.0,3.0,10.0,3.0,4.0
1394,1395,5800.871794871795,10.179487179487179,22.0,17.0,8.0,11.0,6.0,4.0,5.0,5.0
1395,1396,5081.166666666667,9.595238095238095,27.0,15.0,8.0,12.0,7.0,6.0,3.0,6.0
1396,1397,6152.078947368421,10.605263157894736,22.0,16.0,10.0,8.0,5.0,5.0,3.0,7.0
1397,1398,3912.0652173913045,8.58695652173913,28.0,18.0,8.0,15.0,3.0,9.0,2.0,9.0
1398,1399,6091.322580645161,12.612903225806452,16.0,15.0,5.0,6.0,3.0,9.0,3.0,5.0
1399,1400,4765.944444444444,10.805555555555555,18.0,18.0,6.0,4.0,2.0,8.0,5.0,11.0
1400,1401,5237.666666666667,10.435897435897436,16.0,23.0,7.0,9.0,,10.0,4.0,9.0
1401,1402,5606.0,10.5,23.0,15.0,7.0,5.0,4.0,8.0,5.0,9.0
1402,1403,5996.59375,12.46875,14.0,18.0,7.0,6.0,4.0,5.0,5.0,5.0
