ip_id,Average_Debit,Average_Credit,Count_Debit,Count_Credit,Average_Ratio,Count_Ratio
1011,4515.153846153846,5619.708333333333,13,24.0,1.2446327467048288,1.8461538461538463
1012,5287.166666666667,4974.7,18,10.0,0.9409009236200863,0.5555555555555556
1013,5891.428571428572,4523.111111111111,14,18.0,0.7677443690052808,1.2857142857142858
1014,4562.533333333334,4763.7,15,10.0,1.0440910020748706,0.6666666666666666
1015,5032.846153846154,4452.4375,26,16.0,0.8846758601189111,0.6153846153846154
1016,4324.666666666667,7916.3125,21,16.0,1.8305023508555571,0.7619047619047619
1017,4919.555555555556,7841.7,18,10.0,1.5939854548739723,0.5555555555555556
1018,4372.37037037037,5162.0,27,16.0,1.1805953207854032,0.5925925925925926
1019,3976.8333333333335,5927.75,18,16.0,1.490570386823687,0.8888888888888888
1020,6597.875,5081.333333333333,16,21.0,0.7701469538803528,1.3125
1021,5012.0,5121.173913043478,28,23.0,1.0217825045976612,0.8214285714285714
1022,4409.0,5494.285714285715,24,14.0,1.2461523507112078,0.5833333333333334
1023,6045.863636363636,4194.826086956522,22,23.0,0.6938340556882879,1.0454545454545454
1024,3836.875,4568.15,16,20.0,1.1905913015149046,1.25
1025,4388.36,5220.315789473684,25,19.0,1.1895823928469142,0.76
1026,5825.9,3775.375,20,16.0,0.6480329219519732,0.8
1027,7704.684210526316,4973.9473684210525,19,19.0,0.6455744625620777,1.0
1028,6223.05,4338.173913043478,20,23.0,0.6971137807093752,1.15
1029,5228.1,5494.8421052631575,20,19.0,1.0510208498810576,0.95
1030,6959.75,4738.615384615385,16,13.0,0.6808599999447372,0.8125
1031,4953.875,4457.740740740741,16,27.0,0.8998492575490381,1.6875
1032,4480.941176470588,4829.695652173913,17,23.0,1.0778306302110445,1.3529411764705883
1033,3564.157894736842,5605.142857142857,19,21.0,1.5726415671482787,1.105263157894737
1034,6703.238095238095,6206.388888888889,21,18.0,0.9258792244449495,0.8571428571428571
1035,5920.176470588235,4138.235294117647,17,17.0,0.6990053953081684,1.0
1036,5766.166666666667,5913.823529411765,12,17.0,1.0256074566138853,1.4166666666666667
1037,4393.333333333333,5081.5,15,16.0,1.156638846737481,1.0666666666666667
1038,3486.7272727272725,5128.571428571428,11,28.0,1.4708840202921656,2.5454545454545454
1039,5068.1,4146.764705882353,20,17.0,0.818208935475297,0.85
1040,4965.0,5718.315789473684,25,19.0,1.1517252345364923,0.76
1041,5295.5,5819.15,20,20.0,1.0988858464734208,1.0
1042,5427.941176470588,6153.0952380952385,17,21.0,1.133596521784005,1.2352941176470589
1043,4463.875,5460.0,16,13.0,1.223152530032763,0.8125
1044,3940.769230769231,5759.708333333333,13,24.0,1.4615695555989328,1.8461538461538463
1045,4598.714285714285,5468.894736842105,21,19.0,1.1892225515794705,0.9047619047619048
1046,4360.764705882353,4209.117647058823,17,17.0,0.965224663779963,1.0
1047,5085.714285714285,6237.041666666667,21,24.0,1.2263845973782772,1.1428571428571428
1048,5464.0625,4694.227272727273,16,22.0,0.8591093664699613,1.375
1049,4156.5,4745.789473684211,10,19.0,1.1417754056740552,1.9
1050,7183.518518518518,5125.916666666667,27,24.0,0.7135662911500091,0.8888888888888888
1051,5810.333333333333,4689.0,15,16.0,0.8070104985370892,1.0666666666666667
1052,6585.466666666666,5562.565217391304,15,23.0,0.8446728985125789,1.5333333333333334
1053,5468.318181818182,4151.176470588235,22,17.0,0.7591322107756346,0.7727272727272727
1054,4129.5625,4615.478260869565,16,23.0,1.1176676126997873,1.4375
1055,4778.666666666667,5643.4,21,20.0,1.18095703125,0.9523809523809523
1056,4625.444444444444,5109.0,18,16.0,1.104542506425809,0.8888888888888888
1057,5203.85,5648.772727272727,20,22.0,1.0854987609698064,1.1
1058,4431.923076923077,4099.388888888889,26,18.0,0.9249684206466293,0.6923076923076923
1059,5300.555555555556,7304.777777777777,18,18.0,1.3781155015197568,1.0
1060,5573.5,4214.166666666667,16,18.0,0.7561077718967735,1.125
1061,6082.6,4348.1578947368425,20,19.0,0.7148518552488808,0.95
1062,5202.25,5489.307692307692,20,26.0,1.0551795266101576,1.3
1063,5342.3,5517.176470588235,20,17.0,1.0327343036872199,0.85
1064,5432.0,7314.0,18,17.0,1.3464653902798234,0.9444444444444444
1065,5136.294117647059,7588.625,17,16.0,1.4774514126687817,0.9411764705882353
1066,6000.444444444444,7004.0,9,19.0,1.1672468706021777,2.111111111111111
1067,6088.6,6337.615384615385,15,13.0,1.0408986277001913,0.8666666666666667
1068,4773.0952380952385,6733.777777777777,21,18.0,1.4107780050215326,0.8571428571428571
1069,4279.523809523809,7568.428571428572,21,21.0,1.7685211972849673,1.0
1070,6110.307692307692,4788.111111111111,13,18.0,0.783612111242597,1.3846153846153846
1071,6997.3,4810.16,10,25.0,0.6874308661912452,2.5
1072,6109.238095238095,7068.8,21,20.0,1.1570673609054203,0.9523809523809523
1073,5591.941176470588,5164.208333333333,17,24.0,0.9235090589047964,1.411764705882353
1074,4824.333333333333,5857.5,15,10.0,1.2141573965314725,0.6666666666666666
1075,5607.153846153846,4668.466666666666,13,15.0,0.8325911495845508,1.1538461538461537
1076,4715.571428571428,4603.454545454545,21,11.0,0.9762241151862163,0.5238095238095238
1077,5709.863636363636,5546.454545454545,22,33.0,0.9713812620903222,1.5
1078,6826.428571428572,6163.695652173913,14,23.0,0.9029165965306558,1.6428571428571428
1079,4167.944444444444,3545.3548387096776,18,31.0,0.8506243031706836,1.7222222222222223
1080,4684.5,4107.1578947368425,14,19.0,0.8767548072871902,1.3571428571428572
1081,4558.709677419355,3494.3888888888887,31,18.0,0.7665302544265181,0.5806451612903226
1082,3981.3636363636365,6117.555555555556,22,27.0,1.5365478047976049,1.2272727272727273
1083,4825.894736842105,4752.478260869565,19,23.0,0.9847869711263986,1.2105263157894737
1084,4938.777777777777,4653.125,18,24.0,0.9421612409728004,1.3333333333333333
1085,3102.3888888888887,7149.5,18,20.0,2.304514442275666,1.1111111111111112
1086,4146.4,5878.166666666667,20,18.0,1.4176554762364142,0.9
1087,4301.565217391304,5528.958333333333,23,24.0,1.2853363959192474,1.0434782608695652
1088,6359.7,5114.5625,20,16.0,0.8042144283535387,0.8
1089,6661.4,5196.782608695652,20,23.0,0.7801336969249185,1.15
1090,7725.9047619047615,5491.892857142857,21,28.0,0.7108413870466704,1.3333333333333333
1091,5507.944444444444,5349.958333333333,18,24.0,0.9713166839817233,1.3333333333333333
1092,5254.058823529412,5040.684210526316,17,19.0,0.9593886136090571,1.1176470588235294
1093,5816.290322580645,4581.0,31,21.0,0.7876154294112754,0.6774193548387096
1094,5921.7692307692305,4701.736842105263,13,19.0,0.7939750197753845,1.4615384615384615
1095,6516.526315789473,4521.35294117647,19,17.0,0.6938286937046937,0.8947368421052632
1096,4838.612903225807,5448.117647058823,31,17.0,1.1259668330621513,0.5483870967741935
1097,4064.3809523809523,4355.0,21,18.0,1.071503889774112,0.8571428571428571
1098,7361.6,4970.722222222223,15,18.0,0.675223079523775,1.2
1099,5748.0,4276.631578947368,15,19.0,0.7440208035746987,1.2666666666666666
1100,3958.6428571428573,6039.148148148148,14,27.0,1.5255602402351829,1.9285714285714286
1101,6083.631578947368,6164.793103448276,19,29.0,1.0133409664026616,1.5263157894736843
1102,3561.2083333333335,5206.8,24,10.0,1.4620880085177081,0.4166666666666667
1103,4127.0,4827.684210526316,16,19.0,1.1697805210870647,1.1875
1104,3252.4117647058824,6716.291666666667,17,24.0,2.065018869858265,1.411764705882353
1105,4805.117647058823,4948.0,17,18.0,1.0297354536217513,1.0588235294117647
1106,4139.058823529412,5637.75,17,20.0,1.3620850150645216,1.1764705882352942
1107,4110.846153846154,6365.944444444444,13,18.0,1.5485727770396842,1.3846153846153846
1108,5972.857142857143,5254.142857142857,21,14.0,0.8796699354221478,0.6666666666666666
1109,6276.083333333333,5294.058823529412,12,17.0,0.8435290837219729,1.4166666666666667
1110,5238.153846153846,3939.4444444444443,13,18.0,0.7520673428362573,1.3846153846153846
1111,3442.3,5679.142857142857,10,21.0,1.6498105502550204,2.1
1112,4200.736842105263,4432.478260869565,19,23.0,1.0551668498824984,1.2105263157894737
1113,5172.733333333334,4931.411764705882,15,17.0,0.9533473788272896,1.1333333333333333
1114,6004.4375,5050.28,16,25.0,0.8410912762436115,1.5625
1115,7057.0,5333.611111111111,20,18.0,0.7557901531969833,0.9
1116,6470.133333333333,4606.037037037037,15,27.0,0.7118921357164774,1.8
1117,4097.0,3922.7368421052633,10,19.0,0.9574656680754853,1.9
1118,5797.2307692307695,6298.421052631579,26,19.0,1.0864533953108981,0.7307692307692307
1119,5001.72,4367.555555555556,25,18.0,0.8732107266211534,0.72
1120,3933.5,5846.454545454545,14,22.0,1.4863237690236546,1.5714285714285714
1121,4439.8,7500.8,25,15.0,1.68944547051669,0.6
1122,4781.529411764706,5752.952380952381,17,21.0,1.203161558893173,1.2352941176470589
1123,4030.375,6298.1578947368425,16,19.0,1.5626729261512495,1.1875
1124,6220.857142857143,7040.666666666667,21,12.0,1.131784013839771,0.5714285714285714
1125,4501.875,4691.346153846154,16,26.0,1.0420871645361443,1.625
1126,7219.9473684210525,5100.818181818182,19,11.0,0.7064896628095078,0.5789473684210527
1127,4430.058823529412,5969.190476190476,17,21.0,1.347429168318547,1.2352941176470589
1128,5112.136363636364,5312.333333333333,22,18.0,1.039161116890584,0.8181818181818182
1129,4989.714285714285,5343.217391304348,14,23.0,1.0708463622059792,1.6428571428571428
1130,5192.266666666666,5468.851851851852,15,27.0,1.0532686787758434,1.8
1131,4987.210526315789,6619.5,19,18.0,1.3272950811021877,0.9473684210526315
1132,6118.2,4475.8125,15,16.0,0.7315570756104737,1.0666666666666667
1133,6094.263157894737,4546.388888888889,19,18.0,0.7460112520738994,0.9473684210526315
1134,5356.3,5490.1578947368425,20,19.0,1.0249907388937964,0.95
1135,5362.15,4906.0,20,20.0,0.9149315106813499,1.0
1136,5602.235294117647,6270.695652173913,17,23.0,1.1193202932333368,1.3529411764705883
1137,7079.588235294118,7057.0,17,16.0,0.9968093857236628,0.9411764705882353
1138,4370.64705882353,6433.857142857143,17,14.0,1.472060556770049,0.8235294117647058
1139,5439.85,6890.0952380952385,20,21.0,1.2665965491870619,1.05
1140,4465.533333333334,3579.0,15,14.0,0.8014720152874609,0.9333333333333333
1141,4971.086956521739,6594.0625,23,16.0,1.3264830323173131,0.6956521739130435
1142,5081.0,3949.05,17,20.0,0.777219051367841,1.1764705882352942
1143,4845.235294117647,4506.833333333333,17,18.0,0.9301577858984165,1.0588235294117647
1144,5445.0,3930.3333333333335,16,18.0,0.7218243036424855,1.125
1145,8956.0,4571.458333333333,8,24.0,0.5104352761649545,3.0
1146,3930.9473684210525,4177.6,19,10.0,1.0627463581833763,0.5263157894736842
1147,5114.391304347826,4510.4,23,20.0,0.8819035798386479,0.8695652173913043
1148,5487.64705882353,4832.416666666667,17,24.0,0.8805990281201986,1.411764705882353
1149,6244.642857142857,7279.142857142857,14,21.0,1.1656619959965684,1.5
1150,5241.739130434783,6089.952380952381,23,21.0,1.1618190507789046,0.9130434782608695
1151,6222.083333333333,7374.882352941177,24,17.0,1.1852754066201583,0.7083333333333334
1152,5181.259259259259,3781.9375,27,16.0,0.7299263192131186,0.5925925925925926
1153,5522.5625,5071.5,16,16.0,0.9183236948427473,1.0
1154,4422.739130434783,4902.35,23,20.0,1.1084420435889621,0.8695652173913043
1155,4828.684210526316,5162.294117647059,19,17.0,1.0690891954361994,0.8947368421052632
1156,5679.466666666666,3597.705882352941,15,17.0,0.6334584026116785,1.1333333333333333
1157,5914.736842105263,4018.8571428571427,19,14.0,0.6794650802125441,0.7368421052631579
1158,5366.814814814815,5871.85,27,20.0,1.0941033373819908,0.7407407407407407
1159,4330.8,6398.6,15,15.0,1.477463748037314,1.0
1160,4657.0,4553.533333333334,19,15.0,0.9777825495669602,0.7894736842105263
1161,6197.935483870968,5676.916666666667,31,12.0,0.9159367149657882,0.3870967741935484
1162,5500.214285714285,2934.6666666666665,14,15.0,0.5335549697197944,1.0714285714285714
1163,3943.529411764706,4189.705882352941,17,17.0,1.0624254176610979,1.0
1164,6347.0,5154.142857142857,11,14.0,0.812059690742533,1.2727272727272727
1165,5188.25,5384.611111111111,20,18.0,1.0378472724157686,0.9
1166,3697.3333333333335,6105.1,15,20.0,1.6512170934006491,1.3333333333333333
1167,6099.2307692307695,4622.111111111111,13,18.0,0.7578186964868766,1.3846153846153846
1168,4467.5,4966.652173913043,12,23.0,1.1117296416145592,1.9166666666666667
1169,5033.583333333333,5532.863636363636,12,22.0,1.0991898355439902,1.8333333333333333
1170,5431.571428571428,4836.791666666667,21,24.0,0.8904958224840659,1.1428571428571428
1171,4909.7,5042.85,20,20.0,1.0271197832861478,1.0
1172,4583.461538461538,5678.333333333333,13,15.0,1.238874437078683,1.1538461538461537
1173,4705.454545454545,5404.434782608696,22,23.0,1.1485468046502252,1.0454545454545454
1174,4769.652173913043,5871.076923076923,23,13.0,1.2309234948384646,0.5652173913043478
1175,5764.761904761905,5581.454545454545,21,22.0,0.9682020936275024,1.0476190476190477
1176,4397.294117647059,5085.0,17,27.0,1.1563929689381172,1.588235294117647
1177,7564.75,3123.095238095238,12,21.0,0.41284844021219974,1.75
1178,5014.15,4202.809523809524,20,21.0,0.8381898275499385,1.05
1179,4477.55,4726.222222222223,20,27.0,1.0555375645659395,1.35
1180,6140.75,5303.375,12,24.0,0.8636363636363636,2.0
1181,5959.625,5728.5625,24,16.0,0.9612286846907314,0.6666666666666666
1182,4465.4375,5641.434782608696,16,23.0,1.2633554455993832,1.4375
1183,3355.153846153846,5606.65,26,20.0,1.6710560102712244,0.7692307692307693
1184,7588.636363636364,4722.272727272727,11,22.0,0.6222821203953279,2.0
1185,6395.0,5723.928571428572,18,14.0,0.8950631073383224,0.7777777777777778
1186,5678.625,5072.705882352941,16,17.0,0.8932982689212514,1.0625
1187,4509.315789473684,6399.545454545455,19,22.0,1.419183253806315,1.1578947368421053
1188,4972.705882352941,5221.928571428572,17,14.0,1.0501181238086226,0.8235294117647058
1189,4139.260869565217,3936.391304347826,23,23.0,0.9509889394241778,1.0
1190,6376.692307692308,5560.032258064516,13,31.0,0.8719304601473963,2.3846153846153846
1191,4408.903225806452,5098.9,31,20.0,1.156500775556791,0.6451612903225806
1192,4087.8333333333335,5543.846153846154,18,26.0,1.3561820411414736,1.4444444444444444
1193,6025.631578947368,3354.6470588235293,19,17.0,0.5567295336382914,0.8947368421052632
1194,4667.7,4827.526315789473,20,19.0,1.0342409143238582,0.95
1195,5632.1875,5425.058823529412,16,17.0,0.9632241155908626,1.0625
1196,4317.368421052632,4540.65,19,20.0,1.0517170547360721,1.0526315789473684
1197,6203.619047619048,4759.652173913043,21,23.0,0.7672379843729766,1.0952380952380953
1198,8284.666666666666,6638.583333333333,9,24.0,0.8013096483463427,2.6666666666666665
1199,4548.176470588235,3465.4166666666665,17,12.0,0.761935401820165,0.7058823529411765
1200,4517.44,4272.307692307692,25,13.0,0.9457364552285571,0.52
1201,5980.272727272727,6988.684210526316,22,19.0,1.1686229925024623,0.8636363636363636
1202,4651.0952380952385,4895.083333333333,21,24.0,1.0524582023691296,1.1428571428571428
1203,4905.0,6054.136363636364,26,22.0,1.234278565471226,0.8461538461538461
1204,4341.473684210527,4001.625,19,24.0,0.9217204320628454,1.263157894736842
1205,4796.0,5134.045454545455,19,22.0,1.0704848737584352,1.1578947368421053
1206,3886.8076923076924,4396.555555555556,26,18.0,1.131148207887078,0.6923076923076923
1207,5202.470588235294,4499.866666666667,17,15.0,0.8649480262017293,0.8823529411764706
1208,5825.277777777777,5220.176470588235,18,17.0,0.8961249007733368,0.9444444444444444
1209,5488.863636363636,4417.739130434783,22,23.0,0.8048549614472712,1.0454545454545454
1210,4342.857142857143,5025.523809523809,14,21.0,1.1571929824561402,1.5
1211,5286.454545454545,7442.8421052631575,11,19.0,1.4079080868410645,1.7272727272727273
1212,5017.8421052631575,5690.125,19,16.0,1.1339784872927134,0.8421052631578947
1213,5290.466666666666,6438.923076923077,15,26.0,1.2170803603191422,1.7333333333333334
1214,4032.1176470588234,5936.0,17,11.0,1.4721792664779856,0.6470588235294118
1215,6239.590909090909,5932.6,22,20.0,0.9507995133713604,0.9090909090909091
1216,3682.1666666666665,3042.3076923076924,18,13.0,0.8262275903610263,0.7222222222222222
1217,4640.055555555556,3866.25,18,28.0,0.8332335580273225,1.5555555555555556
1218,2985.5,5608.148148148148,20,27.0,1.8784619488019252,1.35
1219,4799.470588235294,5117.333333333333,17,18.0,1.0662287098658758,1.0588235294117647
1220,4331.1,6770.32,30,25.0,1.5631871810856361,0.8333333333333334
1221,5392.105263157895,4311.583333333333,19,12.0,0.7996103790466893,0.631578947368421
1222,5301.117647058823,5933.666666666667,17,15.0,1.119323709021775,0.8823529411764706
1223,4157.0,5992.111111111111,21,18.0,1.4414508325982947,0.8571428571428571
1224,6206.620689655172,5182.8387096774195,29,31.0,0.8350500165598759,1.0689655172413792
1225,6171.444444444444,5085.888888888889,18,18.0,0.8241002466557442,1.0
1226,5279.653846153846,4667.6875,26,16.0,0.88408968390993,0.6153846153846154
1227,4345.272727272727,4987.846153846154,11,13.0,1.147878733258875,1.1818181818181819
1228,5906.866666666667,4574.583333333333,15,12.0,0.7744517679988262,0.8
1229,3962.0,3685.230769230769,22,13.0,0.9301440608861103,0.5909090909090909
1230,6486.375,5554.173913043478,16,23.0,0.8562831956282944,1.4375
1231,4669.416666666667,5707.565217391304,24,23.0,1.222329388194379,0.9583333333333334
1232,5947.0,5477.090909090909,15,22.0,0.9209838421205497,1.4666666666666666
1233,4701.071428571428,5698.25,14,28.0,1.2121172984881867,2.0
1234,4035.25,3135.2,20,15.0,0.776953100799207,0.75
1235,7777.25,6165.347826086957,16,23.0,0.792741370804199,1.4375
1236,4238.523809523809,6396.315789473684,21,19.0,1.5090904467969237,0.9047619047619048
1237,4730.590909090909,3562.722222222222,22,18.0,0.7531241425623254,0.8181818181818182
1238,5354.818181818182,4212.076923076923,22,13.0,0.7865956938330162,0.5909090909090909
1239,4805.722222222223,5277.25,18,24.0,1.0981179843473636,1.3333333333333333
1240,5846.1,5880.0,20,18.0,1.0057987376199518,0.9
1241,5131.047619047619,5008.571428571428,21,21.0,0.9761303734501448,1.0
1242,6118.2307692307695,3078.3684210526317,26,19.0,0.5031468307037505,0.7307692307692307
1243,5559.2,4996.0,20,17.0,0.8986904590588575,0.85
1244,4535.473684210527,5032.434782608696,19,23.0,1.1095720387769539,1.2105263157894737
1245,5113.294117647059,4899.592592592592,17,27.0,0.9582066823973733,1.588235294117647
1246,4642.1,3618.9473684210525,20,19.0,0.7795927206266673,0.95
1247,7564.210526315789,4457.055555555556,19,18.0,0.5892294430528497,0.9473684210526315
1248,5792.1,5324.28,20,25.0,0.9192313668617599,1.25
1249,6138.722222222223,5413.166666666667,18,18.0,0.8818067458845037,1.0
1250,5615.055555555556,5484.375,18,16.0,0.9767267564385432,0.8888888888888888
1251,6571.5,3782.2,18,20.0,0.5755459179791523,1.1111111111111112
1252,3638.0588235294117,4644.578947368421,17,19.0,1.2766640597808003,1.1176470588235294
1253,6860.727272727273,4325.0625,22,16.0,0.6304087494037207,0.7272727272727273
1254,4627.5,6516.37037037037,14,27.0,1.4081837645316846,1.9285714285714286
1255,7048.136363636364,5042.409090909091,22,22.0,0.7154244513378778,1.0
1256,3623.3,5632.8,20,25.0,1.5546049181685204,1.25
1257,6572.65,4067.222222222222,20,18.0,0.6188101028081858,0.9
1258,4723.384615384615,5685.2,13,25.0,1.2036284281154321,1.9230769230769231
1259,4983.857142857143,6851.0,21,15.0,1.3746381173503024,0.7142857142857143
1260,5772.238095238095,6059.125,21,16.0,1.0497011557784799,0.7619047619047619
1261,4936.545454545455,5079.4375,22,16.0,1.0289457570623548,0.7272727272727273
1262,5800.08,4579.318181818182,25,22.0,0.7895267275310309,0.88
1263,6480.461538461538,5363.36,13,25.0,0.8276200650475987,1.9230769230769231
1264,5602.285714285715,5823.692307692308,14,13.0,1.0395207607569907,0.9285714285714286
1265,5589.04,5777.375,25,16.0,1.033697200234745,0.64
1266,6120.0,4308.555555555556,10,18.0,0.7040123456790124,1.8
1267,5581.928571428572,5354.5,28,14.0,0.9592562734334011,0.5
1268,5699.375,5564.857142857143,8,14.0,0.9763977879780051,1.75
1269,4777.166666666667,5216.95652173913,24,23.0,1.0920608146542503,0.9583333333333334
1270,4028.133333333333,6248.75,15,16.0,1.5512768528019596,1.0666666666666667
1271,4241.210526315789,6002.8125,19,16.0,1.4153535795391088,0.8421052631578947
1272,5178.944444444444,4000.470588235294,18,17.0,0.772449025307981,0.9444444444444444
1273,7126.521739130435,5406.625,23,16.0,0.7586625282167042,0.6956521739130435
1274,3539.4545454545455,5893.272727272727,22,22.0,1.6650228591976164,1.0
1275,4903.785714285715,5125.047619047619,14,21.0,1.0451206308051602,1.5
1276,4507.916666666667,4416.588235294118,12,17.0,0.9797404348558908,1.4166666666666667
1277,3384.8888888888887,5409.846153846154,18,26.0,1.5982344861021334,1.4444444444444444
1278,4592.25,5364.7692307692305,20,13.0,1.1682223813531996,0.65
1279,5045.6,4713.7,15,20.0,0.9342199143808466,1.3333333333333333
1280,5896.5,5381.954545454545,16,22.0,0.9127371399057992,1.375
1281,5105.789473684211,5388.75,19,16.0,1.0554195443768684,0.8421052631578947
1282,3753.133333333333,5947.125,15,16.0,1.5845759987210686,1.0666666666666667
1283,5533.5,6095.1,12,20.0,1.1014909189482245,1.6666666666666667
1284,5705.428571428572,5985.807692307692,14,26.0,1.0491425170552817,1.8571428571428572
1285,5082.8125,5577.75,16,20.0,1.0973747310175224,1.25
1286,7182.2,4564.863636363636,15,22.0,0.6355801337144101,1.4666666666666666
1287,5337.916666666667,5915.866666666667,12,15.0,1.1082725782530638,1.25
1288,4248.8,3444.4285714285716,20,21.0,0.8106826801517067,1.05
1289,5713.538461538462,6134.565217391304,13,23.0,1.0736893185697527,1.7692307692307692
1290,6183.478260869565,6852.933333333333,23,15.0,1.1082651291426429,0.6521739130434783
1291,6374.761904761905,5577.0,21,26.0,0.8748562037797863,1.2380952380952381
1292,5613.1875,5034.636363636364,16,22.0,0.8969300176836003,1.375
1293,5430.0,4582.56,17,25.0,0.8439337016574586,1.4705882352941178
1294,4280.578947368421,5337.318181818182,19,22.0,1.246868296892273,1.1578947368421053
1295,5629.619047619048,5277.619047619048,21,21.0,0.9374735666796367,1.0
1296,5145.346153846154,5745.7,26,20.0,1.1166790004410256,0.7692307692307693
1297,6862.15,5135.368421052632,20,19.0,0.748361434980674,0.95
1298,5680.739130434783,7048.461538461538,23,13.0,1.2407648682015917,0.5652173913043478
1299,3188.0666666666666,5697.071428571428,15,14.0,1.786998837928346,0.9333333333333333
1300,7495.307692307692,7080.066666666667,13,15.0,0.9445998693199505,1.1538461538461537
1301,5507.666666666667,4976.071428571428,24,14.0,0.9034808621748038,0.5833333333333334
1302,3271.625,3802.733333333333,16,15.0,1.1623377781173982,0.9375
1303,3301.1666666666665,4943.5,12,10.0,1.4975008835260262,0.8333333333333334
1304,5005.454545454545,4756.066666666667,22,15.0,0.9501767768494976,0.6818181818181818
1305,3680.478260869565,5167.1578947368425,23,19.0,1.4039365344644172,0.8260869565217391
1306,5251.857142857143,6735.733333333334,14,15.0,1.282543136668208,1.0714285714285714
1307,4767.117647058823,6074.375,17,32.0,1.2742238496563467,1.8823529411764706
1308,5970.625,5258.333333333333,16,15.0,0.8807006525000872,0.9375
1309,4972.9473684210525,3225.076923076923,19,13.0,0.6485242420936598,0.6842105263157895
1310,6282.333333333333,4603.928571428572,18,14.0,0.732837359488816,0.7777777777777778
1311,4846.941176470588,5087.5,17,28.0,1.0496310590062865,1.6470588235294117
1312,6335.666666666667,4891.2,18,25.0,0.7720103119903193,1.3888888888888888
1313,4910.083333333333,5089.857142857143,12,14.0,1.0366131890885375,1.1666666666666667
1314,4787.136363636364,5297.941176470588,22,17.0,1.106703626977154,0.7727272727272727
1315,3364.3636363636365,5685.5,11,22.0,1.6899183960224815,2.0
1316,6271.375,4970.086956521739,16,23.0,0.7925035508994023,1.4375
1317,5092.9,5835.708333333333,20,24.0,1.1458517413130698,1.2
1318,5379.294117647059,6410.952380952381,17,21.0,1.191783204402398,1.2352941176470589
1319,5420.428571428572,4392.611111111111,14,18.0,0.8103807758421258,1.2857142857142858
1320,6324.739130434783,5643.380952380952,23,21.0,0.8922709436702108,0.9130434782608695
1321,4362.235294117647,4318.28,17,25.0,0.9899236764745544,1.4705882352941178
1322,6019.9375,5199.076923076923,16,26.0,0.8636430067715691,1.625
1323,6162.117647058823,5834.05,17,20.0,0.9467605674137998,1.1764705882352942
1324,5924.818181818182,5920.35,22,20.0,0.9992458533441763,0.9090909090909091
1325,7835.636363636364,4046.5263157894738,11,19.0,0.5164259963068987,1.7272727272727273
1326,5049.666666666667,4372.05,18,20.0,0.86580962439765,1.1111111111111112
1327,5742.652173913043,5152.277777777777,23,18.0,0.8971948190041633,0.782608695652174
1328,5147.0,4505.566666666667,15,30.0,0.8753772424065799,2.0
1329,5683.272727272727,4435.2,22,15.0,0.7803954187727942,0.6818181818181818
1330,5260.55,6033.375,20,24.0,1.1469095436788928,1.2
1331,4640.444444444444,6198.5,18,20.0,1.3357556747437984,1.1111111111111112
1332,5600.391304347826,4846.941176470588,23,17.0,0.8654647350637263,0.7391304347826086
1333,7038.75,3568.6153846153848,16,13.0,0.5069956149338142,0.8125
1334,4580.260869565217,6791.607142857143,23,28.0,1.48279919774566,1.2173913043478262
1335,4520.047619047619,4364.538461538462,21,26.0,0.9655956815910883,1.2380952380952381
1336,4296.133333333333,5103.928571428572,15,14.0,1.188028437531867,0.9333333333333333
1337,4815.181818181818,5060.529411764706,11,17.0,1.0509529240737019,1.5454545454545454
1338,3774.25,6474.6875,16,16.0,1.7154898324170365,1.0
1339,4576.090909090909,5497.416666666667,22,12.0,1.201334670984233,0.5454545454545454
1340,6927.7692307692305,5696.45,13,20.0,0.8222632438014235,1.5384615384615385
1341,5749.6875,4313.538461538462,16,13.0,0.7502213749074992,0.8125
1342,5185.791666666667,4905.9375,24,16.0,0.9460344370435243,0.6666666666666666
1343,6652.5,5420.4,22,20.0,0.8147914317925591,0.9090909090909091
1344,5169.8421052631575,4487.0,19,16.0,0.8679181894998321,0.8421052631578947
1345,4837.636363636364,6526.45,11,20.0,1.3490989213364903,1.8181818181818181
1346,4026.0555555555557,6235.363636363636,18,22.0,1.548752507341697,1.2222222222222223
1347,5140.142857142857,4661.833333333333,21,18.0,0.9069462586735592,0.8571428571428571
1348,6945.9473684210525,4428.068965517241,19,29.0,0.6375039617560226,1.5263157894736843
1349,6799.590909090909,5167.142857142857,22,28.0,0.7599196666720782,1.2727272727272727
1350,7567.733333333334,5217.7307692307695,15,26.0,0.6894707489557554,1.7333333333333334
1351,4575.791666666667,4659.333333333333,24,15.0,1.0182573143080886,0.625
1352,4956.666666666667,4547.35,15,20.0,0.9174209818426362,1.3333333333333333
1353,4467.333333333333,7181.666666666667,15,12.0,1.6075958812117597,0.8
1354,5231.3125,4251.35,16,20.0,0.8126736837074826,1.25
1355,3949.9333333333334,4156.0,15,22.0,1.052169656871846,1.4666666666666666
1356,6138.65,4911.705882352941,20,17.0,0.8001280220167206,0.85
1357,6079.5,5723.260869565217,14,23.0,0.9414032189432053,1.6428571428571428
1358,4837.291666666667,5781.2,24,20.0,1.195131573280503,0.8333333333333334
1359,5585.375,7374.833333333333,24,18.0,1.3203828450790382,0.75
1360,4166.521739130435,6479.368421052632,23,19.0,1.5551025115747732,0.8260869565217391
1361,5915.818181818182,4864.227272727273,22,22.0,0.8222408335126165,1.0
1362,4724.565217391304,5480.615384615385,23,26.0,1.1600253425312093,1.1304347826086956
